song_base,artist_canon,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
ice ice baby,glee cast,1357288.0,https://genius.com/Glee-cast-ice-ice-baby-lyrics,/Glee-cast-ice-ice-baby-lyrics,Ice Ice Baby by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
hillbilly bone,blake shelton featuring trace adkins,185517.0,https://genius.com/Blake-shelton-hillbilly-bone-lyrics,/Blake-shelton-hillbilly-bone-lyrics,Hillbilly Bone by Blake Shelton (Ft. Trace Adkins),Blake Shelton,11286.0,,2.0,complete,0.7088607594936709,False,False,False
physical,glee cast featuring olivia newton-john,,,,,,,,,,0.0,False,False,False
u can't touch this,glee cast,909180.0,https://genius.com/Glee-cast-u-cant-touch-this-lyrics,/Glee-cast-u-cant-touch-this-lyrics,U Can't Touch This by Glee Cast,Glee Cast,,,1.0,complete,0.9818181818181818,False,False,False
temporary home,carrie underwood,190083.0,https://genius.com/Carrie-underwood-temporary-home-lyrics,/Carrie-underwood-temporary-home-lyrics,Temporary Home by Carrie Underwood,Carrie Underwood,15874.0,,7.0,complete,1.0,False,True,False
when i look at you,miley cyrus,185606.0,https://genius.com/Miley-cyrus-when-i-look-at-you-lyrics,/Miley-cyrus-when-i-look-at-you-lyrics,When I Look at You by Miley Cyrus,Miley Cyrus,222989.0,,1.0,complete,1.0,False,False,False
all or nothing,theory of a deadman,516566.0,https://genius.com/Theory-of-a-deadman-all-or-nothing-lyrics,/Theory-of-a-deadman-all-or-nothing-lyrics,All or Nothing by Theory of a Deadman,Theory of a Deadman,7345.0,,0.0,complete,1.0,False,False,False
give me a sign,breaking benjamin,348231.0,https://genius.com/Breaking-benjamin-give-me-a-sign-lyrics,/Breaking-benjamin-give-me-a-sign-lyrics,Give Me a Sign by Breaking Benjamin,Breaking Benjamin,41068.0,,9.0,complete,1.0,False,False,False
how low,ludacris,395.0,https://genius.com/Ludacris-how-low-lyrics,/Ludacris-how-low-lyrics,How Low by Ludacris (Ft. Shawnna),Ludacris,100424.0,,21.0,complete,1.0,False,False,False
one less bell to answer a house is not a home,glee cast featuring kristin chenoweth,1587931.0,https://genius.com/Glee-cast-one-less-bell-to-answer-a-house-is-not-a-home-lyrics,/Glee-cast-one-less-bell-to-answer-a-house-is-not-a-home-lyrics,One Less Bell to Answer / A House Is Not a Home by Glee Cast (Ft. Kristin Chenoweth),Glee Cast,12812.0,,1.0,complete,0.7971014492753623,False,False,False
beautiful,glee cast,1422634.0,https://genius.com/Glee-cast-beautiful-lyrics,/Glee-cast-beautiful-lyrics,Beautiful by Glee Cast,Glee Cast,,,3.0,complete,1.0,False,False,False
fire,glee cast featuring kristin chenoweth,,,,,,,,,,0.0,False,False,False
a house is not a home,glee cast,1351626.0,https://genius.com/Glee-cast-a-house-is-not-a-home-lyrics,/Glee-cast-a-house-is-not-a-home-lyrics,A House Is Not a Home by Glee Cast,Glee Cast,5893.0,,2.0,complete,1.0,False,False,False
home,glee cast featuring kristin chenoweth,,,,,,,,,,0.0,False,False,False
halfway there,big time rush,208768.0,https://genius.com/Big-time-rush-halfway-there-lyrics,/Big-time-rush-halfway-there-lyrics,Halfway There by Big Time Rush,Big Time Rush,41695.0,,1.0,complete,1.0,False,False,False
'til summer comes around,keith urban,195891.0,https://genius.com/Keith-urban-til-summer-comes-around-lyrics,/Keith-urban-til-summer-comes-around-lyrics,'Til Summer Comes Around by Keith Urban,Keith Urban,,,1.0,complete,1.0,False,False,False
like a prayer,glee cast featuring jonathan groff,1394813.0,https://genius.com/Glee-cast-like-a-prayer-lyrics,/Glee-cast-like-a-prayer-lyrics,Like a Prayer by Glee Cast (Ft. Jonathan Groff),Glee Cast,6111.0,,1.0,complete,0.647887323943662,False,False,False
love king,the-dream,735362.0,https://genius.com/The-dream-love-king-lyrics,/The-dream-love-king-lyrics,Love King by The-Dream,The-Dream,,,4.0,complete,1.0,False,False,False
new morning,alpha rev,801759.0,https://genius.com/Alpha-rev-new-morning-lyrics,/Alpha-rev-new-morning-lyrics,New Morning by Alpha Rev,Alpha Rev,,,1.0,complete,1.0,False,False,False
according to you,orianthi,366177.0,https://genius.com/Orianthi-according-to-you-lyrics,/Orianthi-according-to-you-lyrics,According to You by Orianthi,Orianthi,32371.0,,2.0,complete,1.0,False,False,False
heartbreak warfare,john mayer,182945.0,https://genius.com/John-mayer-heartbreak-warfare-lyrics,/John-mayer-heartbreak-warfare-lyrics,Heartbreak Warfare by John Mayer,John Mayer,207190.0,,11.0,complete,1.0,False,False,False
halfway gone,lifehouse,425654.0,https://genius.com/Lifehouse-halfway-gone-lyrics,/Lifehouse-halfway-gone-lyrics,Halfway Gone by Lifehouse,Lifehouse,14588.0,,2.0,complete,1.0,False,False,False
bet i,b.o.b featuring t.i. and playboy tre,,,,,,,,,,0.0,False,False,False
borderline open your heart,glee cast,1538709.0,https://genius.com/Glee-cast-borderline-open-your-heart-lyrics,/Glee-cast-borderline-open-your-heart-lyrics,Borderline / Open Your Heart by Glee Cast,Glee Cast,,,1.0,complete,1.0,False,False,False
lemonade,gucci mane,293.0,https://genius.com/Gucci-mane-lemonade-lyrics,/Gucci-mane-lemonade-lyrics,Lemonade by Gucci Mane,Gucci Mane,510369.0,,27.0,complete,1.0,False,False,False
like a virgin,glee cast,1443734.0,https://genius.com/Glee-cast-like-a-virgin-lyrics,/Glee-cast-like-a-virgin-lyrics,Like a Virgin by Glee Cast (Ft. Jonathan Groff),Glee Cast,9907.0,,1.0,complete,1.0,False,False,False
4 minutes,glee cast,1511097.0,https://genius.com/Glee-cast-4-minutes-lyrics,/Glee-cast-4-minutes-lyrics,4 Minutes by Glee Cast,Glee Cast,5333.0,,2.0,complete,1.0,False,True,False
still,tim mcgraw,190740.0,https://genius.com/Tim-mcgraw-still-lyrics,/Tim-mcgraw-still-lyrics,Still by Tim McGraw,Tim McGraw,,,0.0,complete,1.0,False,False,False
gives you hell,glee cast,1663484.0,https://genius.com/Glee-cast-gives-you-hell-lyrics,/Glee-cast-gives-you-hell-lyrics,Gives You Hell by Glee Cast,Glee Cast,8578.0,,1.0,complete,1.0,False,False,False
i am,mary j. blige,765750.0,https://genius.com/Mary-j-blige-i-am-lyrics,/Mary-j-blige-i-am-lyrics,I Am by Mary J. Blige,Mary J. Blige,8549.0,,3.0,complete,1.0,False,False,False
o let's do it,waka flocka flame,536.0,https://genius.com/Waka-flocka-flame-o-lets-do-it-lyrics,/Waka-flocka-flame-o-lets-do-it-lyrics,O Let's Do It by Waka Flocka Flame (Ft. Lil Capp & Riverdale Shawty),Waka Flocka Flame,100046.0,,20.0,complete,0.9836065573770492,False,False,False
sex therapy,robin thicke,86655.0,https://genius.com/Robin-thicke-sex-therapy-lyrics,/Robin-thicke-sex-therapy-lyrics,Sex Therapy by Robin Thicke,Robin Thicke,42407.0,,6.0,complete,1.0,False,False,False
hello,glee cast featuring jonathan groff,,,,,,,,,,0.0,False,False,False
hello goodbye,glee cast,1254510.0,https://genius.com/Glee-cast-hello-goodbye-lyrics,/Glee-cast-hello-goodbye-lyrics,"Hello, Goodbye by Glee Cast",Glee Cast,,,1.0,complete,1.0,False,False,False
life after you,daughtry,392255.0,https://genius.com/Daughtry-life-after-you-lyrics,/Daughtry-life-after-you-lyrics,Life After You by Daughtry,Daughtry,20015.0,,3.0,complete,1.0,False,True,False
hello i love you,glee cast,1144517.0,https://genius.com/Glee-cast-hello-i-love-you-lyrics,/Glee-cast-hello-i-love-you-lyrics,"Hello, I Love You by Glee Cast",Glee Cast,,,1.0,complete,1.0,False,False,False
all the way turnt up,roscoe dash featuring soulja boy tell'em,5578.0,https://genius.com/Roscoe-dash-all-the-way-turnt-up-lyrics,/Roscoe-dash-all-the-way-turnt-up-lyrics,All the Way Turnt Up by Roscoe Dash (Ft. Soulja Boy),Roscoe Dash,22479.0,,2.0,complete,0.6881720430107527,False,True,False
just breathe,pearl jam,294591.0,https://genius.com/Pearl-jam-just-breathe-lyrics,/Pearl-jam-just-breathe-lyrics,Just Breathe by Pearl Jam,Pearl Jam,110072.0,,1.0,complete,1.0,False,False,False
on to the next one,jay-z + swizz beatz,1947550.0,https://genius.com/Jay-z-on-to-the-next-one-jay-z-swizz-beatz-lyrics,/Jay-z-on-to-the-next-one-jay-z-swizz-beatz-lyrics,On To The Next One [Jay-Z + Swizz Beatz] by JAY-Z,JAY-Z,,,1.0,complete,0.9230769230769231,False,False,False
that's how country boys roll,billy currington,446355.0,https://genius.com/Billy-currington-thats-how-country-boys-roll-lyrics,/Billy-currington-thats-how-country-boys-roll-lyrics,That's How Country Boys Roll by Billy Currington,Billy Currington,,,2.0,complete,0.9887640449438202,False,False,False
replay,iyaz,2545.0,https://genius.com/Iyaz-replay-lyrics,/Iyaz-replay-lyrics,Replay by Iyaz,Iyaz,1406708.0,,8.0,complete,1.0,False,False,False
tie me down,new boyz featuring ray j,35396.0,https://genius.com/New-boyz-tie-me-down-lyrics,/New-boyz-tie-me-down-lyrics,Tie Me Down by New Boyz (Ft. Ray J),New Boyz,38487.0,,13.0,complete,0.7142857142857143,False,False,False
don't let me fall,b.o.b,1211.0,https://genius.com/Bob-dont-let-me-fall-lyrics,/Bob-dont-let-me-fall-lyrics,Don't Let Me Fall by B.o.B,B.o.B,65549.0,,10.0,complete,0.9777777777777777,False,False,False
women lie men lie,yo gotti featuring lil wayne,1607.0,https://genius.com/Yo-gotti-women-lie-men-lie-lyrics,/Yo-gotti-women-lie-men-lie-lyrics,"Women Lie, Men Lie by Yo Gotti (Ft. Lil Wayne)",Yo Gotti,29744.0,,11.0,complete,0.7222222222222222,False,False,False
shots,lmfao featuring lil jon,,,,,,,,,,0.0,False,False,False
4 my town,birdman featuring drake and lil wayne,,,,,,,,,,0.0,False,False,False
empire state of mind,jay-z + alicia keys,6323536.0,https://genius.com/Jay-z-feat-alicia-keys-empire-state-of-mind-lyrics,/Jay-z-feat-alicia-keys-empire-state-of-mind-lyrics,Empire State Of Mind by Jay Z feat Alicia Keys,Jay Z feat Alicia Keys,,,0.0,complete,0.9382716049382716,False,True,False
down,jay sean featuring lil wayne,,,,,,,,,,0.0,False,False,False
someday,rob thomas,989521.0,https://genius.com/Rob-thomas-someday-lyrics,/Rob-thomas-someday-lyrics,Someday by Rob Thomas,Rob Thomas,8926.0,,3.0,complete,1.0,False,False,False
hard,rihanna featuring jeezy,934.0,https://genius.com/Rihanna-hard-lyrics,/Rihanna-hard-lyrics,Hard by Rihanna (Ft. Jeezy),Rihanna,133002.0,,12.0,complete,0.6,False,False,False
try sleeping with a broken heart,alicia keys,776469.0,https://genius.com/Alicia-keys-try-sleeping-with-a-broken-heart-lyrics,/Alicia-keys-try-sleeping-with-a-broken-heart-lyrics,Try Sleeping with a Broken Heart by Alicia Keys,Alicia Keys,93604.0,,1.0,complete,1.0,False,False,False
one day,matisyahu,69782.0,https://genius.com/Matisyahu-one-day-lyrics,/Matisyahu-one-day-lyrics,One Day by Matisyahu,Matisyahu,561441.0,,3.0,complete,1.0,False,False,False
it kills me,melanie fiona,1190615.0,https://genius.com/Melanie-fiona-it-kills-me-lyrics,/Melanie-fiona-it-kills-me-lyrics,It Kills Me by Melanie Fiona,Melanie Fiona,31207.0,,1.0,complete,1.0,False,False,False
why don't we just dance,josh turner,445681.0,https://genius.com/Josh-turner-why-dont-we-just-dance-lyrics,/Josh-turner-why-dont-we-just-dance-lyrics,Why Don't We Just Dance by Josh Turner,Josh Turner,15906.0,,1.0,complete,0.9855072463768116,False,False,False
reverse cowgirl,t-pain,4429.0,https://genius.com/T-pain-reverse-cowgirl-lyrics,/T-pain-reverse-cowgirl-lyrics,Reverse Cowgirl by T-Pain,T-Pain,9589.0,,2.0,complete,1.0,False,False,False
i wanna rock,snoop dogg,43020.0,https://genius.com/Snoop-dogg-i-wanna-rock-lyrics,/Snoop-dogg-i-wanna-rock-lyrics,I Wanna Rock by Snoop Dogg,Snoop Dogg,22468.0,,7.0,complete,1.0,False,False,False
soldier of love,sade,346656.0,https://genius.com/Sade-soldier-of-love-lyrics,/Sade-soldier-of-love-lyrics,Soldier of Love by Sade,Sade,40962.0,,5.0,complete,1.0,False,False,False
that should be me,justin bieber,154567.0,https://genius.com/Justin-bieber-that-should-be-me-lyrics,/Justin-bieber-that-should-be-me-lyrics,That Should Be Me by Justin Bieber,Justin Bieber,748743.0,,6.0,complete,1.0,False,False,False
fireflies,owl city,54831.0,https://genius.com/Owl-city-fireflies-lyrics,/Owl-city-fireflies-lyrics,Fireflies by Owl City,Owl City,1675803.0,,17.0,complete,1.0,False,False,False
whatcha say,jason derulo,6028.0,https://genius.com/Jason-derulo-whatcha-say-lyrics,/Jason-derulo-whatcha-say-lyrics,Whatcha Say by Jason Derulo,Jason Derulo,346529.0,,9.0,complete,1.0,False,False,False
do you remember,jay sean featuring sean paul and lil jon,67651.0,https://genius.com/Jay-sean-do-you-remember-lyrics,/Jay-sean-do-you-remember-lyrics,Do You Remember by Jay Sean (Ft. Lil Jon & Sean Paul),Jay Sean,55636.0,,1.0,complete,0.6,False,False,False
the truth,jason aldean,194316.0,https://genius.com/Jason-aldean-the-truth-lyrics,/Jason-aldean-the-truth-lyrics,The Truth by Jason Aldean,Jason Aldean,70295.0,,1.0,complete,1.0,False,False,False
make a wave,disney's friends for change,,,,,,,,,,0.0,False,False,False
american saturday night,brad paisley,148925.0,https://genius.com/Brad-paisley-american-saturday-night-lyrics,/Brad-paisley-american-saturday-night-lyrics,American Saturday Night by Brad Paisley,Brad Paisley,9930.0,,10.0,complete,1.0,False,True,False
alice,avril lavigne,199059.0,https://genius.com/Avril-lavigne-alice-lyrics,/Avril-lavigne-alice-lyrics,Alice by Avril Lavigne,Avril Lavigne,30447.0,,7.0,complete,1.0,False,False,False
cryin' like a bitch,godsmack,273332.0,https://genius.com/Godsmack-cryin-like-a-bitch-lyrics,/Godsmack-cryin-like-a-bitch-lyrics,Cryin’ Like a Bitch!! by Godsmack,Godsmack,17788.0,,4.0,complete,1.0,False,False,False
ain't leavin without you,jaheim,1825014.0,https://genius.com/Jaheim-aint-leavin-without-you-lyrics,/Jaheim-aint-leavin-without-you-lyrics,Ain't Leavin Without You by Jaheim,Jaheim,6911.0,,4.0,complete,0.9836065573770492,False,False,False
1901,phoenix,1532.0,https://genius.com/Phoenix-1901-lyrics,/Phoenix-1901-lyrics,1901 by Phoenix,Phoenix,196625.0,,10.0,complete,1.0,False,False,False
two is better than one,boys like girls featuring taylor swift,642957.0,https://genius.com/Boys-like-girls-two-is-better-than-one-lyrics,/Boys-like-girls-two-is-better-than-one-lyrics,Two Is Better Than One by BOYS LIKE GIRLS (Ft. Taylor Swift),BOYS LIKE GIRLS,63337.0,,3.0,complete,0.7676767676767676,False,True,False
if you only knew,shinedown,533628.0,https://genius.com/Shinedown-if-you-only-knew-lyrics,/Shinedown-if-you-only-knew-lyrics,If You Only Knew by Shinedown,Shinedown,26902.0,,1.0,complete,1.0,False,False,False
history in the making,darius rucker,193877.0,https://genius.com/Darius-rucker-history-in-the-making-lyrics,/Darius-rucker-history-in-the-making-lyrics,History In the Making by Darius Rucker,Darius Rucker,,,1.0,complete,1.0,False,False,False
driving me crazy,sam adams,791466.0,https://genius.com/Sam-adams-driving-me-crazy-lyrics,/Sam-adams-driving-me-crazy-lyrics,Driving Me Crazy by Sam Adams,Sam Adams,,,1.0,complete,1.0,False,False,False
feel it,three 6 mafia vs. tiesto with sean kingston and flo rida,,,,,,,,,,0.0,False,False,False
never let you go,justin bieber,56512.0,https://genius.com/Justin-bieber-never-let-you-go-lyrics,/Justin-bieber-never-let-you-go-lyrics,Never Let You Go by Justin Bieber,Justin Bieber,59884.0,,3.0,complete,1.0,False,False,False
ooh baby,mario,277822.0,https://genius.com/Mario-ooh-baby-lyrics,/Mario-ooh-baby-lyrics,Ooh Baby by Mario,Mario,,,1.0,complete,1.0,False,False,False
we are the world 25 for haiti,artists for haiti,374013.0,https://genius.com/Artists-for-haiti-we-are-the-world-25-for-haiti-lyrics,/Artists-for-haiti-we-are-the-world-25-for-haiti-lyrics,We Are the World 25 for Haiti by Artists For Haiti,Artists For Haiti,258757.0,,5.0,complete,1.0,False,False,False
vanilla twilight,owl city,147849.0,https://genius.com/Owl-city-vanilla-twilight-lyrics,/Owl-city-vanilla-twilight-lyrics,Vanilla Twilight by Owl City,Owl City,127690.0,,9.0,complete,1.0,False,False,False
let it be,kris allen,1773526.0,https://genius.com/Kris-allen-let-it-rain-lyrics,/Kris-allen-let-it-rain-lyrics,Let It Rain by Kris Allen,Kris Allen,,,1.0,complete,0.8571428571428571,False,False,False
my best days are ahead of me,danny gokey,1109787.0,https://genius.com/Danny-gokey-my-best-days-are-ahead-of-me-lyrics,/Danny-gokey-my-best-days-are-ahead-of-me-lyrics,My Best Days Are Ahead of Me by Danny Gokey,Danny Gokey,,,1.0,complete,1.0,False,False,False
i invented sex,trey songz featuring drake,4517.0,https://genius.com/Trey-songz-i-invented-sex-lyrics,/Trey-songz-i-invented-sex-lyrics,I Invented Sex by Trey Songz (Ft. Drake),Trey Songz,91945.0,,5.0,complete,0.7575757575757576,False,True,False
follow me down,3oh!3 featuring neon hitch,1807223.0,https://genius.com/3oh-3-follow-me-down-lyrics,/3oh-3-follow-me-down-lyrics,Follow Me Down by 3OH!3 (Ft. Neon Hitch),3OH!3,,,1.0,complete,0.6557377049180327,False,False,False
shut it down,pitbull featuring akon,464384.0,https://genius.com/Pitbull-shut-it-down-lyrics,/Pitbull-shut-it-down-lyrics,Shut It Down by Pitbull (Ft. Akon),Pitbull,7450.0,,12.0,complete,0.7272727272727273,False,False,False
knockout,lil wayne featuring nicki minaj,2788.0,https://genius.com/Lil-wayne-knockout-lyrics,/Lil-wayne-knockout-lyrics,Knockout by Lil Wayne (Ft. Nicki Minaj),Lil Wayne,82420.0,,7.0,complete,0.6206896551724138,False,False,False
already gone,kelly clarkson,63434.0,https://genius.com/Kelly-clarkson-already-gone-lyrics,/Kelly-clarkson-already-gone-lyrics,Already Gone by Kelly Clarkson,Kelly Clarkson,75103.0,,8.0,complete,1.0,False,False,False
use somebody,kings of leon,51003.0,https://genius.com/Kings-of-leon-use-somebody-lyrics,/Kings-of-leon-use-somebody-lyrics,Use Somebody by Kings of Leon,Kings of Leon,649038.0,,13.0,complete,1.0,False,False,False
forever,"drake featuring kanye west, lil wayne and eminem",,,,,,,,,,0.0,False,False,False
meet me halfway,the black eyed peas,10695.0,https://genius.com/Black-eyed-peas-meet-me-halfway-lyrics,/Black-eyed-peas-meet-me-halfway-lyrics,Meet Me Halfway by Black Eyed Peas,Black Eyed Peas,647192.0,,4.0,complete,0.9393939393939394,False,False,False
paparazzi,lady gaga,153998.0,https://genius.com/Lady-gaga-paparazzi-lyrics,/Lady-gaga-paparazzi-lyrics,Paparazzi by Lady Gaga,Lady Gaga,1056092.0,,16.0,complete,1.0,False,True,False
cryin' for me,toby keith,4761865.0,https://genius.com/Toby-keith-cryin-for-me-waymans-song-lyrics,/Toby-keith-cryin-for-me-waymans-song-lyrics,Cryin' For Me (Wayman's Song) by Toby Keith,Toby Keith,12488.0,,6.0,complete,0.7796610169491526,False,False,False
white liar,miranda lambert,81031.0,https://genius.com/Miranda-lambert-white-liar-lyrics,/Miranda-lambert-white-liar-lyrics,White Liar by Miranda Lambert,Miranda Lambert,11965.0,,3.0,complete,1.0,False,True,False
pants on the ground,general larry platt,31924.0,https://genius.com/Larry-platt-pants-on-the-ground-lyrics,/Larry-platt-pants-on-the-ground-lyrics,Pants on the Ground by Larry Platt,Larry Platt,,,9.0,complete,0.8857142857142857,False,False,False
