date,rank,song,artist,last-week,peak-rank,weeks-on-board
2012-09-22,28,Blown Away,Carrie Underwood,30.0,28,10
2012-09-22,29,What Makes You Beautiful,One Direction,29.0,4,30
2012-09-22,30,Let's Go,Calvin Harris Featuring Ne-Yo,25.0,17,18
2012-09-22,31,50 Ways To Say Goodbye,Train,32.0,31,9
2012-09-22,32,We Are Young,fun. Featuring Janelle Monae,28.0,1,38
2012-09-22,33,Take A Little Ride,Jason Aldean,31.0,12,8
2012-09-22,34,Starships,Nicki Minaj,34.0,5,30
2012-09-22,35,Ho Hey,The Lumineers,37.0,35,14
2012-09-22,36,Scream,Usher,33.0,9,20
2012-09-22,37,Girl On Fire,Alicia Keys Featuring Nicki Minaj,0.0,37,1
2012-09-22,38,Heart Attack,Trey Songz,35.0,35,23
2012-09-22,39,Thinkin Bout You,Frank Ocean,78.0,39,9
2012-09-22,40,Drive By,Train,39.0,10,35
2012-09-22,41,Adorn,Miguel,53.0,41,6
2012-09-22,42,"Work Hard, Play Hard",Wiz Khalifa,41.0,17,20
2012-09-22,43,She's So Mean,matchbox twenty,40.0,40,11
2012-09-22,44,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",42.0,42,9
2012-09-22,45,Glad You Came,The Wanted,38.0,3,35
2012-09-22,46,Wild Ones,Flo Rida Featuring Sia,36.0,5,36
2012-09-22,47,Time Is Love,Josh Turner,44.0,44,24
2012-09-22,48,Cowboys And Angels,Dustin Lynch,45.0,45,17
2012-09-22,49,It's Time,Imagine Dragons,63.0,49,14
2012-09-22,50,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,58.0,50,6
2012-09-22,51,2 Reasons,Trey Songz Featuring T.I.,43.0,43,10
2012-09-22,52,Little Talks,Of Monsters And Men,50.0,49,23
2012-09-22,53,Hard To Love,Lee Brice,54.0,53,13
2012-09-22,54,Why Ya Wanna,Jana Kramer,52.0,52,19
2012-09-22,55,Clique,"Kanye West, Jay-Z, Big Sean",0.0,55,1
2012-09-22,56,Dark Side,Kelly Clarkson,47.0,42,12
2012-09-22,57,Come Over,Kenny Chesney,46.0,23,17
2012-09-22,58,Lemme See,Usher Featuring Rick Ross,56.0,46,16
2012-09-22,59,For You,Keith Urban,55.0,55,15
2012-09-22,60,Angel Eyes,Love And Theft,51.0,32,17
2012-09-22,61,I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,64.0,61,5
2012-09-22,62,Over,Blake Shelton,48.0,43,13
2012-09-22,63,Truck Yeah,Tim McGraw,57.0,57,10
2012-09-22,64,Gangnam Style,PSY,0.0,64,1
2012-09-22,65,Amen,Meek Mill Featuring Drake,59.0,57,12
2012-09-22,66,Turn On The Lights,Future,66.0,66,5
2012-09-22,67,Burn It Down,Linkin Park,62.0,30,21
2012-09-22,68,Kiss Tomorrow Goodbye,Luke Bryan,75.0,68,3
2012-09-22,69,The A Team,Ed Sheeran,69.0,69,9
2012-09-22,70,Birthday Song,2 Chainz Featuring Kanye West,79.0,70,5
2012-09-22,71,Come Wake Me Up,Rascal Flatts,67.0,67,7
2012-09-22,72,Cruise,Florida Georgia Line Featuring Nelly,76.0,72,4
2012-09-22,73,Lovin' You Is Fun,Easton Corbin,72.0,72,10
2012-09-22,74,Fastest Girl In Town,Miranda Lambert,70.0,70,7
2012-09-22,75,I Will Wait,Mumford & Sons,68.0,23,5
2012-09-22,76,Tongue Tied,Grouplove,60.0,42,20
2012-09-22,77,Hello,Karmin,89.0,77,2
2012-09-22,78,The One That Got Away,Jake Owen,80.0,78,5
2012-09-22,79,Feel Again,OneRepublic,61.0,61,2
2012-09-22,80,Bag Of Money,"Wale Featuring Rick Ross, Meek Mill & T-Pain",71.0,64,11
2012-09-22,81,Settle Down,No Doubt,65.0,34,8
2012-09-22,82,Tonight (Best You Ever Had),John Legend Featuring Ludacris,85.0,79,9
2012-09-22,83,Both Of Us,B.o.B Featuring Taylor Swift,81.0,18,19
2012-09-22,84,That's Why I Pray,Big & Rich,86.0,82,9
2012-09-22,85,5-1-5-0,Dierks Bentley,83.0,33,18
2012-09-22,86,Enough Of No Love,Keyshia Cole Featuring Lil Wayne,88.0,85,6
2012-09-22,87,Take A Walk,Passion Pit,99.0,87,2
2012-09-22,88,Creepin',Eric Church,91.0,88,3
2012-09-22,89,The Wind,Zac Brown Band,74.0,70,11
2012-09-22,90,Put It Down,Brandy Featuring Chris Brown,92.0,90,4
2012-09-22,91,Madness,Muse,95.0,84,3
2012-09-22,92,Chasing The Sun,The Wanted,77.0,50,15
2012-09-22,93,Dive In,Trey Songz,0.0,93,2
2012-09-22,94,Promises,NERO,84.0,70,10
2012-09-22,95,Nobody's Perfect,J. Cole Featuring Missy Elliott,90.0,61,17
2012-09-22,96,No Worries,Lil Wayne Featuring Detail,0.0,96,1
2012-09-22,97,Swimming Pools (Drank),Kendrick Lamar,97.0,95,4
2012-09-22,98,Shinin' On Me,Jerrod Niemann,94.0,94,2
2012-09-22,99,Snap Backs & Tattoos,Driicky Graham,82.0,73,13
2012-09-22,100,Dance For You,Beyonce,0.0,100,1
2012-09-15,1,Whistle,Flo Rida,2.0,1,16
2012-09-15,2,We Are Never Ever Getting Back Together,Taylor Swift,1.0,1,4
2012-09-15,3,One More Night,Maroon 5,4.0,3,11
2012-09-15,4,Lights,Ellie Goulding,3.0,2,37
2012-09-15,5,Some Nights,fun.,5.0,5,28
2012-09-15,6,Everybody Talks,Neon Trees,11.0,6,25
2012-09-15,7,Wide Awake,Katy Perry,7.0,2,15
2012-09-15,8,Good Time,Owl City & Carly Rae Jepsen,9.0,8,10
2012-09-15,9,As Long As You Love Me,Justin Bieber Featuring Big Sean,10.0,8,11
2012-09-15,10,Call Me Maybe,Carly Rae Jepsen,6.0,1,28
2012-09-15,11,Blow Me (One Last Kiss),P!nk,12.0,9,9
2012-09-15,12,Payphone,Maroon 5 Featuring Wiz Khalifa,8.0,2,20
2012-09-15,13,Titanium,David Guetta Featuring Sia,13.0,7,21
2012-09-15,14,Somebody That I Used To Know,Gotye Featuring Kimbra,14.0,1,35
2012-09-15,15,Too Close,Alex Clare,18.0,15,23
2012-09-15,16,Give Your Heart A Break,Demi Lovato,17.0,16,22
2012-09-15,17,Want U Back,Cher Lloyd,16.0,12,12
2012-09-15,18,Where Have You Been,Rihanna,15.0,5,20
2012-09-15,19,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",19.0,13,22
2012-09-15,20,Pound The Alarm,Nicki Minaj,20.0,20,6
2012-09-15,21,Home,Phillip Phillips,23.0,9,10
2012-09-15,22,I Won't Give Up,Jason Mraz,25.0,8,35
2012-09-15,23,Pontoon,Little Big Town,22.0,22,13
2012-09-15,24,Wanted,Hunter Hayes,26.0,24,19
2012-09-15,25,Let's Go,Calvin Harris Featuring Ne-Yo,21.0,17,17
2012-09-15,26,No Lie,2 Chainz Featuring Drake,24.0,24,17
2012-09-15,27,Don't Wake Me Up,Chris Brown,29.0,27,10
2012-09-15,28,We Are Young,fun. Featuring Janelle Monae,27.0,1,37
2012-09-15,29,What Makes You Beautiful,One Direction,28.0,4,29
2012-09-15,30,Blown Away,Carrie Underwood,31.0,30,9
2012-09-15,31,Take A Little Ride,Jason Aldean,33.0,12,7
2012-09-15,32,50 Ways To Say Goodbye,Train,34.0,32,8
2012-09-15,33,Scream,Usher,30.0,9,19
2012-09-15,34,Starships,Nicki Minaj,32.0,5,29
2012-09-15,35,Heart Attack,Trey Songz,39.0,35,22
2012-09-15,36,Wild Ones,Flo Rida Featuring Sia,37.0,5,35
2012-09-15,37,Ho Hey,The Lumineers,42.0,37,13
2012-09-15,38,Glad You Came,The Wanted,38.0,3,34
2012-09-15,39,Drive By,Train,35.0,10,34
2012-09-15,40,She's So Mean,matchbox twenty,53.0,40,10
2012-09-15,41,"Work Hard, Play Hard",Wiz Khalifa,36.0,17,19
2012-09-15,42,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",48.0,42,8
2012-09-15,43,2 Reasons,Trey Songz Featuring T.I.,45.0,43,9
2012-09-15,44,Time Is Love,Josh Turner,46.0,44,23
2012-09-15,45,Cowboys And Angels,Dustin Lynch,51.0,45,16
2012-09-15,46,Come Over,Kenny Chesney,41.0,23,16
2012-09-15,47,Dark Side,Kelly Clarkson,50.0,42,11
2012-09-15,48,Over,Blake Shelton,43.0,43,12
2012-09-15,49,Stronger (What Doesn't Kill You),Kelly Clarkson,47.0,1,37
2012-09-15,50,Little Talks,Of Monsters And Men,49.0,49,22
2012-09-15,51,Angel Eyes,Love And Theft,40.0,32,16
2012-09-15,52,Why Ya Wanna,Jana Kramer,54.0,52,18
2012-09-15,53,Adorn,Miguel,58.0,53,5
2012-09-15,54,Hard To Love,Lee Brice,60.0,54,12
2012-09-15,55,For You,Keith Urban,64.0,55,14
2012-09-15,56,Lemme See,Usher Featuring Rick Ross,52.0,46,15
2012-09-15,57,Truck Yeah,Tim McGraw,59.0,57,9
2012-09-15,58,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,74.0,58,5
2012-09-15,59,Amen,Meek Mill Featuring Drake,57.0,57,11
2012-09-15,60,Tongue Tied,Grouplove,55.0,42,19
2012-09-15,61,Feel Again,OneRepublic,0.0,61,1
2012-09-15,62,Burn It Down,Linkin Park,63.0,30,20
2012-09-15,63,It's Time,Imagine Dragons,67.0,63,13
2012-09-15,64,I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,75.0,64,4
2012-09-15,65,Settle Down,No Doubt,61.0,34,7
2012-09-15,66,Turn On The Lights,Future,68.0,66,4
2012-09-15,67,Come Wake Me Up,Rascal Flatts,70.0,67,6
2012-09-15,68,I Will Wait,Mumford & Sons,66.0,23,4
2012-09-15,69,The A Team,Ed Sheeran,73.0,69,8
2012-09-15,70,Fastest Girl In Town,Miranda Lambert,71.0,70,6
2012-09-15,71,Bag Of Money,"Wale Featuring Rick Ross, Meek Mill & T-Pain",65.0,64,10
2012-09-15,72,Lovin' You Is Fun,Easton Corbin,78.0,72,9
2012-09-15,73,Battle Scars,Lupe Fiasco & Guy Sebastian,0.0,73,1
2012-09-15,74,The Wind,Zac Brown Band,72.0,70,10
2012-09-15,75,Kiss Tomorrow Goodbye,Luke Bryan,92.0,75,2
2012-09-15,76,Cruise,Florida Georgia Line Featuring Nelly,86.0,76,3
2012-09-15,77,Chasing The Sun,The Wanted,62.0,50,14
2012-09-15,78,Thinkin Bout You,Frank Ocean,76.0,72,8
2012-09-15,79,Birthday Song,2 Chainz Featuring Kanye West,91.0,79,4
2012-09-15,80,The One That Got Away,Jake Owen,83.0,80,4
2012-09-15,81,Both Of Us,B.o.B Featuring Taylor Swift,80.0,18,18
2012-09-15,82,Snap Backs & Tattoos,Driicky Graham,79.0,73,12
2012-09-15,83,5-1-5-0,Dierks Bentley,77.0,33,17
2012-09-15,84,Promises,NERO,94.0,70,9
2012-09-15,85,Tonight (Best You Ever Had),John Legend Featuring Ludacris,0.0,79,8
2012-09-15,86,That's Why I Pray,Big & Rich,82.0,82,8
2012-09-15,87,Postcard From Paris,The Band Perry,69.0,60,17
2012-09-15,88,Enough Of No Love,Keyshia Cole Featuring Lil Wayne,85.0,85,5
2012-09-15,89,Hello,Karmin,0.0,89,1
2012-09-15,90,Nobody's Perfect,J. Cole Featuring Missy Elliott,81.0,61,16
2012-09-15,91,Creepin',Eric Church,95.0,91,2
2012-09-15,92,Put It Down,Brandy Featuring Chris Brown,90.0,90,3
2012-09-15,93,My Homies Still,Lil Wayne Featuring Big Sean,89.0,38,13
2012-09-15,94,Shinin' On Me,Jerrod Niemann,0.0,94,1
2012-09-15,95,Madness,Muse,84.0,84,2
2012-09-15,96,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,0.0,96,1
2012-09-15,97,Swimming Pools (Drank),Kendrick Lamar,0.0,95,3
2012-09-15,98,Wanted You More,Lady Antebellum,96.0,34,5
2012-09-15,99,Take A Walk,Passion Pit,0.0,99,1
2012-09-15,100,Ice,Kelly Rowland Featuring Lil Wayne,0.0,100,1
2012-09-08,1,We Are Never Ever Getting Back Together,Taylor Swift,1.0,1,3
2012-09-08,2,Whistle,Flo Rida,2.0,1,15
2012-09-08,3,Lights,Ellie Goulding,3.0,2,36
2012-09-08,4,One More Night,Maroon 5,9.0,4,10
2012-09-08,5,Some Nights,fun.,6.0,5,27
2012-09-08,6,Call Me Maybe,Carly Rae Jepsen,4.0,1,27
2012-09-08,7,Wide Awake,Katy Perry,5.0,2,14
2012-09-08,8,Payphone,Maroon 5 Featuring Wiz Khalifa,7.0,2,19
2012-09-08,9,Good Time,Owl City & Carly Rae Jepsen,13.0,9,9
2012-09-08,10,As Long As You Love Me,Justin Bieber Featuring Big Sean,8.0,8,10
2012-09-08,11,Everybody Talks,Neon Trees,14.0,11,24
2012-09-08,12,Blow Me (One Last Kiss),P!nk,12.0,9,8
2012-09-08,13,Titanium,David Guetta Featuring Sia,10.0,7,20
2012-09-08,14,Somebody That I Used To Know,Gotye Featuring Kimbra,11.0,1,34
2012-09-08,15,Where Have You Been,Rihanna,15.0,5,19
2012-09-08,16,Want U Back,Cher Lloyd,16.0,12,11
2012-09-08,17,Give Your Heart A Break,Demi Lovato,18.0,16,21
2012-09-08,18,Too Close,Alex Clare,20.0,18,22
2012-09-08,19,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",19.0,13,21
2012-09-08,20,Pound The Alarm,Nicki Minaj,22.0,20,5
2012-09-08,21,Let's Go,Calvin Harris Featuring Ne-Yo,21.0,17,16
2012-09-08,22,Pontoon,Little Big Town,23.0,22,12
2012-09-08,23,Home,Phillip Phillips,17.0,9,9
2012-09-08,24,No Lie,2 Chainz Featuring Drake,28.0,24,16
2012-09-08,25,I Won't Give Up,Jason Mraz,25.0,8,34
2012-09-08,26,Wanted,Hunter Hayes,29.0,26,18
2012-09-08,27,We Are Young,fun. Featuring Janelle Monae,27.0,1,36
2012-09-08,28,What Makes You Beautiful,One Direction,26.0,4,28
2012-09-08,29,Don't Wake Me Up,Chris Brown,41.0,29,9
2012-09-08,30,Scream,Usher,24.0,9,18
2012-09-08,31,Blown Away,Carrie Underwood,30.0,30,8
2012-09-08,32,Starships,Nicki Minaj,31.0,5,28
2012-09-08,33,Take A Little Ride,Jason Aldean,38.0,12,6
2012-09-08,34,50 Ways To Say Goodbye,Train,52.0,34,7
2012-09-08,35,Drive By,Train,39.0,10,33
2012-09-08,36,"Work Hard, Play Hard",Wiz Khalifa,32.0,17,18
2012-09-08,37,Wild Ones,Flo Rida Featuring Sia,33.0,5,34
2012-09-08,38,Glad You Came,The Wanted,40.0,3,33
2012-09-08,39,Heart Attack,Trey Songz,42.0,39,21
2012-09-08,40,Angel Eyes,Love And Theft,34.0,32,15
2012-09-08,41,Come Over,Kenny Chesney,36.0,23,15
2012-09-08,42,Ho Hey,The Lumineers,48.0,42,12
2012-09-08,43,Over,Blake Shelton,43.0,43,11
2012-09-08,44,We Run The Night,Havana Brown Featuring Pitbull,35.0,26,22
2012-09-08,45,2 Reasons,Trey Songz Featuring T.I.,54.0,45,8
2012-09-08,46,Time Is Love,Josh Turner,53.0,46,22
2012-09-08,47,Stronger (What Doesn't Kill You),Kelly Clarkson,44.0,1,36
2012-09-08,48,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",61.0,48,7
2012-09-08,49,Little Talks,Of Monsters And Men,50.0,49,21
2012-09-08,50,Dark Side,Kelly Clarkson,45.0,42,10
2012-09-08,51,Cowboys And Angels,Dustin Lynch,65.0,51,15
2012-09-08,52,Lemme See,Usher Featuring Rick Ross,51.0,46,14
2012-09-08,53,She's So Mean,matchbox twenty,49.0,49,9
2012-09-08,54,Why Ya Wanna,Jana Kramer,57.0,54,17
2012-09-08,55,Tongue Tied,Grouplove,47.0,42,18
2012-09-08,56,Cashin' Out,Ca$h Out,56.0,36,20
2012-09-08,57,Amen,Meek Mill Featuring Drake,60.0,57,10
2012-09-08,58,Adorn,Miguel,68.0,58,4
2012-09-08,59,Truck Yeah,Tim McGraw,59.0,59,8
2012-09-08,60,Hard To Love,Lee Brice,62.0,60,11
2012-09-08,61,Settle Down,No Doubt,58.0,34,6
2012-09-08,62,Chasing The Sun,The Wanted,55.0,50,13
2012-09-08,63,Burn It Down,Linkin Park,63.0,30,19
2012-09-08,64,For You,Keith Urban,67.0,64,13
2012-09-08,65,Bag Of Money,"Wale Featuring Rick Ross, Meek Mill & T-Pain",64.0,64,9
2012-09-08,66,I Will Wait,Mumford & Sons,37.0,23,3
2012-09-08,67,It's Time,Imagine Dragons,69.0,67,12
2012-09-08,68,Turn On The Lights,Future,78.0,68,3
2012-09-08,69,Postcard From Paris,The Band Perry,66.0,60,16
2012-09-08,70,Come Wake Me Up,Rascal Flatts,72.0,70,5
2012-09-08,71,Fastest Girl In Town,Miranda Lambert,73.0,71,5
2012-09-08,72,The Wind,Zac Brown Band,70.0,70,9
2012-09-08,73,The A Team,Ed Sheeran,75.0,73,7
2012-09-08,74,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,88.0,74,4
2012-09-08,75,I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,90.0,75,3
2012-09-08,76,Thinkin Bout You,Frank Ocean,77.0,72,7
2012-09-08,77,5-1-5-0,Dierks Bentley,71.0,33,16
2012-09-08,78,Lovin' You Is Fun,Easton Corbin,84.0,78,8
2012-09-08,79,Snap Backs & Tattoos,Driicky Graham,82.0,73,11
2012-09-08,80,Both Of Us,B.o.B Featuring Taylor Swift,74.0,18,17
2012-09-08,81,Nobody's Perfect,J. Cole Featuring Missy Elliott,83.0,61,15
2012-09-08,82,That's Why I Pray,Big & Rich,86.0,82,7
2012-09-08,83,The One That Got Away,Jake Owen,89.0,83,3
2012-09-08,84,Madness,Muse,0.0,84,1
2012-09-08,85,Enough Of No Love,Keyshia Cole Featuring Lil Wayne,91.0,85,4
2012-09-08,86,Cruise,Florida Georgia Line Featuring Nelly,99.0,86,2
2012-09-08,87,Hall Of Fame,The Script Featuring will.i.am,0.0,87,1
2012-09-08,88,The Fighter,Gym Class Heroes Featuring Ryan Tedder,81.0,25,15
2012-09-08,89,My Homies Still,Lil Wayne Featuring Big Sean,87.0,38,12
2012-09-08,90,Put It Down,Brandy Featuring Chris Brown,95.0,90,2
2012-09-08,91,Birthday Song,2 Chainz Featuring Kanye West,100.0,91,3
2012-09-08,92,Kiss Tomorrow Goodbye,Luke Bryan,0.0,92,1
2012-09-08,93,Dive In,Trey Songz,0.0,93,1
2012-09-08,94,Promises,NERO,96.0,70,8
2012-09-08,95,Creepin',Eric Church,0.0,95,1
2012-09-08,96,Wanted You More,Lady Antebellum,94.0,34,4
2012-09-08,97,Oh Love,Green Day,97.0,97,3
2012-09-08,98,Throw That,Slaughterhouse Featuring Eminem,0.0,98,1
2012-09-08,99,I Wish You Would,DJ Khaled Featuring Kanye West & Rick Ross,0.0,78,2
2012-09-08,100,I Don't Like,Chief Keef Featuring Lil Reese,0.0,100,1
2012-09-01,1,We Are Never Ever Getting Back Together,Taylor Swift,72.0,1,2
2012-09-01,2,Whistle,Flo Rida,1.0,1,14
2012-09-01,3,Lights,Ellie Goulding,2.0,2,35
2012-09-01,4,Call Me Maybe,Carly Rae Jepsen,3.0,1,26
2012-09-01,5,Wide Awake,Katy Perry,4.0,2,13
2012-09-01,6,Some Nights,fun.,8.0,6,26
2012-09-01,7,Payphone,Maroon 5 Featuring Wiz Khalifa,5.0,2,18
2012-09-01,8,As Long As You Love Me,Justin Bieber Featuring Big Sean,12.0,8,9
2012-09-01,9,One More Night,Maroon 5,15.0,9,9
2012-09-01,10,Titanium,David Guetta Featuring Sia,7.0,7,19
2012-09-01,11,Somebody That I Used To Know,Gotye Featuring Kimbra,6.0,1,33
2012-09-01,12,Blow Me (One Last Kiss),P!nk,11.0,9,7
2012-09-01,13,Good Time,Owl City & Carly Rae Jepsen,13.0,13,8
2012-09-01,14,Everybody Talks,Neon Trees,17.0,14,23
2012-09-01,15,Where Have You Been,Rihanna,10.0,5,18
2012-09-01,16,Want U Back,Cher Lloyd,14.0,12,10
2012-09-01,17,Home,Phillip Phillips,9.0,9,8
2012-09-01,18,Give Your Heart A Break,Demi Lovato,16.0,16,20
2012-09-01,19,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",20.0,13,20
2012-09-01,20,Too Close,Alex Clare,21.0,20,21
2012-09-01,21,Let's Go,Calvin Harris Featuring Ne-Yo,19.0,17,15
2012-09-01,22,Pound The Alarm,Nicki Minaj,29.0,22,4
2012-09-01,23,Pontoon,Little Big Town,22.0,22,11
2012-09-01,24,Scream,Usher,18.0,9,17
2012-09-01,25,I Won't Give Up,Jason Mraz,27.0,8,33
2012-09-01,26,What Makes You Beautiful,One Direction,25.0,4,27
2012-09-01,27,We Are Young,fun. Featuring Janelle Monae,24.0,1,35
2012-09-01,28,No Lie,2 Chainz Featuring Drake,26.0,26,15
2012-09-01,29,Wanted,Hunter Hayes,34.0,29,17
2012-09-01,30,Blown Away,Carrie Underwood,38.0,30,7
2012-09-01,31,Starships,Nicki Minaj,28.0,5,27
2012-09-01,32,"Work Hard, Play Hard",Wiz Khalifa,35.0,17,17
2012-09-01,33,Wild Ones,Flo Rida Featuring Sia,30.0,5,33
2012-09-01,34,Angel Eyes,Love And Theft,33.0,32,14
2012-09-01,35,We Run The Night,Havana Brown Featuring Pitbull,31.0,26,21
2012-09-01,36,Come Over,Kenny Chesney,32.0,23,14
2012-09-01,37,I Will Wait,Mumford & Sons,23.0,23,2
2012-09-01,38,Take A Little Ride,Jason Aldean,40.0,12,5
2012-09-01,39,Drive By,Train,36.0,10,32
2012-09-01,40,Glad You Came,The Wanted,37.0,3,32
2012-09-01,41,Don't Wake Me Up,Chris Brown,53.0,41,8
2012-09-01,42,Heart Attack,Trey Songz,43.0,42,20
2012-09-01,43,Over,Blake Shelton,45.0,43,10
2012-09-01,44,Stronger (What Doesn't Kill You),Kelly Clarkson,41.0,1,35
2012-09-01,45,Dark Side,Kelly Clarkson,42.0,42,9
2012-09-01,46,(Kissed You) Good Night,Gloriana,39.0,34,20
2012-09-01,47,Tongue Tied,Grouplove,44.0,42,17
2012-09-01,48,Ho Hey,The Lumineers,49.0,48,11
2012-09-01,49,She's So Mean,matchbox twenty,58.0,49,8
2012-09-01,50,Little Talks,Of Monsters And Men,51.0,50,20
2012-09-01,51,Lemme See,Usher Featuring Rick Ross,46.0,46,13
2012-09-01,52,50 Ways To Say Goodbye,Train,54.0,52,6
2012-09-01,53,Time Is Love,Josh Turner,52.0,52,21
2012-09-01,54,2 Reasons,Trey Songz Featuring T.I.,61.0,54,7
2012-09-01,55,Chasing The Sun,The Wanted,50.0,50,12
2012-09-01,56,Cashin' Out,Ca$h Out,47.0,36,19
2012-09-01,57,Why Ya Wanna,Jana Kramer,56.0,56,16
2012-09-01,58,Settle Down,No Doubt,55.0,34,5
2012-09-01,59,Truck Yeah,Tim McGraw,62.0,59,7
2012-09-01,60,Amen,Meek Mill Featuring Drake,57.0,57,9
2012-09-01,61,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",70.0,61,6
2012-09-01,62,Hard To Love,Lee Brice,66.0,62,10
2012-09-01,63,Burn It Down,Linkin Park,63.0,30,18
2012-09-01,64,Bag Of Money,"Wale Featuring Rick Ross, Meek Mill & T-Pain",68.0,64,8
2012-09-01,65,Cowboys And Angels,Dustin Lynch,67.0,65,14
2012-09-01,66,Postcard From Paris,The Band Perry,65.0,60,15
2012-09-01,67,For You,Keith Urban,69.0,65,12
2012-09-01,68,Adorn,Miguel,77.0,68,3
2012-09-01,69,It's Time,Imagine Dragons,79.0,69,11
2012-09-01,70,The Wind,Zac Brown Band,74.0,70,8
2012-09-01,71,5-1-5-0,Dierks Bentley,59.0,33,15
2012-09-01,72,Come Wake Me Up,Rascal Flatts,84.0,72,4
2012-09-01,73,Fastest Girl In Town,Miranda Lambert,81.0,73,4
2012-09-01,74,Both Of Us,B.o.B Featuring Taylor Swift,71.0,18,16
2012-09-01,75,The A Team,Ed Sheeran,85.0,75,6
2012-09-01,76,Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",76.0,58,20
2012-09-01,77,Thinkin Bout You,Frank Ocean,82.0,72,6
2012-09-01,78,Turn On The Lights,Future,89.0,78,2
2012-09-01,79,Back In Time,Pitbull,75.0,11,20
2012-09-01,80,Yuck!,2 Chainz Featuring Lil Wayne,0.0,80,1
2012-09-01,81,The Fighter,Gym Class Heroes Featuring Ryan Tedder,73.0,25,14
2012-09-01,82,Snap Backs & Tattoos,Driicky Graham,80.0,73,10
2012-09-01,83,Nobody's Perfect,J. Cole Featuring Missy Elliott,78.0,61,14
2012-09-01,84,Lovin' You Is Fun,Easton Corbin,90.0,84,7
2012-09-01,85,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,83.0,48,20
2012-09-01,86,That's Why I Pray,Big & Rich,88.0,86,6
2012-09-01,87,My Homies Still,Lil Wayne Featuring Big Sean,86.0,38,11
2012-09-01,88,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,97.0,88,3
2012-09-01,89,The One That Got Away,Jake Owen,93.0,89,2
2012-09-01,90,I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,0.0,90,2
2012-09-01,91,Enough Of No Love,Keyshia Cole Featuring Lil Wayne,91.0,91,3
2012-09-01,92,Lamborghini Angels,Lupe Fiasco,0.0,92,1
2012-09-01,93,Neon,Chris Young,92.0,92,4
2012-09-01,94,Wanted You More,Lady Antebellum,94.0,34,3
2012-09-01,95,Put It Down,Brandy Featuring Chris Brown,0.0,95,1
2012-09-01,96,Promises,NERO,96.0,70,7
2012-09-01,97,Oh Love,Green Day,100.0,97,2
2012-09-01,98,Glass,Thompson Square,87.0,84,11
2012-09-01,99,Cruise,Florida Georgia Line Featuring Nelly,0.0,99,1
2012-09-01,100,Birthday Song,2 Chainz Featuring Kanye West,0.0,91,2
2012-08-25,1,Whistle,Flo Rida,3.0,1,13
2012-08-25,2,Lights,Ellie Goulding,2.0,2,34
2012-08-25,3,Call Me Maybe,Carly Rae Jepsen,1.0,1,25
2012-08-25,4,Wide Awake,Katy Perry,4.0,2,12
2012-08-25,5,Payphone,Maroon 5 Featuring Wiz Khalifa,5.0,2,17
2012-08-25,6,Somebody That I Used To Know,Gotye Featuring Kimbra,6.0,1,32
2012-08-25,7,Titanium,David Guetta Featuring Sia,8.0,7,18
2012-08-25,8,Some Nights,fun.,11.0,8,25
2012-08-25,9,Home,Phillip Phillips,9.0,9,7
2012-08-25,10,Where Have You Been,Rihanna,7.0,5,17
2012-08-25,11,Blow Me (One Last Kiss),P!nk,10.0,9,6
2012-08-25,12,As Long As You Love Me,Justin Bieber Featuring Big Sean,15.0,12,8
2012-08-25,13,Good Time,Owl City & Carly Rae Jepsen,14.0,13,7
2012-08-25,14,Want U Back,Cher Lloyd,13.0,12,9
2012-08-25,15,One More Night,Maroon 5,30.0,15,8
2012-08-25,16,Give Your Heart A Break,Demi Lovato,18.0,16,19
2012-08-25,17,Everybody Talks,Neon Trees,19.0,17,22
2012-08-25,18,Scream,Usher,12.0,9,16
2012-08-25,19,Let's Go,Calvin Harris Featuring Ne-Yo,17.0,17,14
2012-08-25,20,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",16.0,13,19
2012-08-25,21,Too Close,Alex Clare,24.0,21,20
2012-08-25,22,Pontoon,Little Big Town,23.0,22,10
2012-08-25,23,I Will Wait,Mumford & Sons,0.0,23,1
2012-08-25,24,We Are Young,fun. Featuring Janelle Monae,20.0,1,34
2012-08-25,25,What Makes You Beautiful,One Direction,21.0,4,26
2012-08-25,26,No Lie,2 Chainz Featuring Drake,26.0,26,14
