date,rank,song,artist,last-week,peak-rank,weeks-on-board,song_raw,artist_raw,paren_tag,version_type,song_base,artist_canon,artist_key,year,genius_id,genius_url,genius_path,genius_full_title,genius_primary_artist,genius_pageviews,genius_pyongs,genius_annotation_count,genius_lyrics_state,match_score,title_has_spanish_char,title_has_spanish_word,genius_has_spanish_translation_hint
2011-04-30,5,F**k You! (Forget You),CeeLo Green,4.0,2,34,F**k You! (Forget You),CeeLo Green,Forget You,other,f k you,ceelo green,ceelo green,2011,2841166.0,https://genius.com/Ceelo-green-and-le-castle-vania-fk-you-le-castle-vania-remix-lyrics,/Ceelo-green-and-le-castle-vania-fk-you-le-castle-vania-remix-lyrics,F**k You (Le Castle Vania Remix) by CeeLo Green & Le Castle Vania,CeeLo Green,,,0.0,complete,0.6333333333333333,False,True,False
2011-04-30,6,Rolling In The Deep,Adele,10.0,6,15,Rolling In The Deep,Adele,,none,rolling in the deep,adele,adele,2011,61289.0,https://genius.com/Adele-rolling-in-the-deep-lyrics,/Adele-rolling-in-the-deep-lyrics,Rolling in the Deep by Adele,Adele,4017740.0,,22.0,complete,1.0,False,False,False
2011-04-30,7,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,7.0,6,11,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,none,look at me now,chris brown featuring lil wayne and busta rhymes,chris brown featuring lil wayne and busta rhymes,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,8,On The Floor,Jennifer Lopez Featuring Pitbull,9.0,5,8,On The Floor,Jennifer Lopez Featuring Pitbull,,none,on the floor,jennifer lopez featuring pitbull,jennifer lopez featuring pitbull,2011,49261.0,https://genius.com/Jennifer-lopez-on-the-floor-lyrics,/Jennifer-lopez-on-the-floor-lyrics,On the Floor by Jennifer Lopez (Ft. Pitbull),Jennifer Lopez,374201.0,,7.0,complete,0.75,False,False,False
2011-04-30,9,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,8.0,8,7,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,none,till the world ends,britney spears featuring nicki minaj and ke$ha,britney spears featuring nicki minaj and ke$ha,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,10,Judas,Lady Gaga,0.0,10,1,Judas,Lady Gaga,,none,judas,lady gaga,lady gaga,2011,49011.0,https://genius.com/Lady-gaga-judas-lyrics,/Lady-gaga-judas-lyrics,Judas by Lady Gaga,Lady Gaga,572504.0,,20.0,complete,1.0,False,False,False
2011-04-30,11,The Lazy Song,Bruno Mars,20.0,11,8,The Lazy Song,Bruno Mars,,none,the lazy song,bruno mars,bruno mars,2011,49966.0,https://genius.com/Bruno-mars-the-lazy-song-lyrics,/Bruno-mars-the-lazy-song-lyrics,The Lazy Song by Bruno Mars,Bruno Mars,567781.0,,7.0,complete,1.0,False,False,False
2011-04-30,12,Blow,Ke$ha,11.0,7,13,Blow,Ke$ha,,none,blow,ke$ha,ke$ha,2011,25986.0,https://genius.com/Kesha-blow-lyrics,/Kesha-blow-lyrics,Blow by Kesha,Kesha,99117.0,,11.0,complete,0.9,False,False,False
2011-04-30,13,Born This Way,Lady Gaga,5.0,1,10,Born This Way,Lady Gaga,,none,born this way,lady gaga,lady gaga,2011,4320.0,https://genius.com/Lady-gaga-born-this-way-lyrics,/Lady-gaga-born-this-way-lyrics,Born This Way by Lady Gaga,Lady Gaga,1410297.0,,21.0,complete,1.0,False,False,False
2011-04-30,14,Written In The Stars,Tinie Tempah Featuring Eric Turner,14.0,14,9,Written In The Stars,Tinie Tempah Featuring Eric Turner,,none,written in the stars,tinie tempah featuring eric turner,tinie tempah featuring eric turner,2011,1889.0,https://genius.com/Tinie-tempah-written-in-the-stars-lyrics,/Tinie-tempah-written-in-the-stars-lyrics,Written in the Stars by Tinie Tempah (Ft. Eric Turner),Tinie Tempah,217740.0,,23.0,complete,0.75,False,True,False
2011-04-30,15,The Show Goes On,Lupe Fiasco,16.0,15,16,The Show Goes On,Lupe Fiasco,,none,the show goes on,lupe fiasco,lupe fiasco,2011,1677.0,https://genius.com/Lupe-fiasco-the-show-goes-on-lyrics,/Lupe-fiasco-the-show-goes-on-lyrics,The Show Goes On by Lupe Fiasco (Ft. JR Get Money),Lupe Fiasco,373531.0,,23.0,complete,1.0,False,False,False
2011-04-30,16,F**kin' Perfect,P!nk,12.0,2,16,F**kin' Perfect,P!nk,,none,f kin' perfect,p!nk,p!nk,2011,7725179.0,https://genius.com/P-nk-fkin-perfect-instrumental-lyrics,/P-nk-fkin-perfect-instrumental-lyrics,F**kin' Perfect (Instrumental) by P!nk,P!nk,,,0.0,complete,0.7346938775510204,False,False,False
2011-04-30,17,Moment 4 Life,Nicki Minaj Featuring Drake,15.0,13,18,Moment 4 Life,Nicki Minaj Featuring Drake,,none,moment 4 life,nicki minaj featuring drake,nicki minaj featuring drake,2011,2045.0,https://genius.com/Nicki-minaj-moment-4-life-lyrics,/Nicki-minaj-moment-4-life-lyrics,Moment 4 Life by Nicki Minaj (Ft. Drake),Nicki Minaj,910258.0,,26.0,complete,0.7575757575757576,False,False,False
2011-04-30,18,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,19.0,4,11,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,,none,i need a doctor,dr. dre featuring eminem and skylar grey,dr. dre featuring eminem and skylar grey,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,19,All Of The Lights,Kanye West,23.0,19,16,All Of The Lights,Kanye West,,none,all of the lights,kanye west,kanye west,2011,1781.0,https://genius.com/Kanye-west-all-of-the-lights-lyrics,/Kanye-west-all-of-the-lights-lyrics,All of the Lights by Kanye West,Kanye West,2116770.0,,29.0,complete,1.0,False,False,False
2011-04-30,20,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",17.0,17,3,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,none,give me everything,"pitbull featuring ne-yo, afrojack and nayer","pitbull featuring ne-yo, afrojack and nayer",2011,,,,,,,,,,0.0,False,False,False
2011-04-30,21,Roll Up,Wiz Khalifa,26.0,21,10,Roll Up,Wiz Khalifa,,none,roll up,wiz khalifa,wiz khalifa,2011,4248.0,https://genius.com/Wiz-khalifa-roll-up-lyrics,/Wiz-khalifa-roll-up-lyrics,Roll Up by Wiz Khalifa,Wiz Khalifa,198098.0,,8.0,complete,1.0,False,False,False
2011-04-30,22,Firework,Katy Perry,18.0,1,26,Firework,Katy Perry,,none,firework,katy perry,katy perry,2011,2563.0,https://genius.com/Katy-perry-firework-lyrics,/Katy-perry-firework-lyrics,Firework by Katy Perry,Katy Perry,873581.0,,13.0,complete,1.0,False,False,False
2011-04-30,23,Grenade,Bruno Mars,21.0,1,29,Grenade,Bruno Mars,,none,grenade,bruno mars,bruno mars,2011,58988.0,https://genius.com/Bruno-mars-grenade-lyrics,/Bruno-mars-grenade-lyrics,Grenade by Bruno Mars,Bruno Mars,1287407.0,,6.0,complete,1.0,False,False,False
2011-04-30,24,Price Tag,Jessie J Featuring B.o.B,40.0,24,11,Price Tag,Jessie J Featuring B.o.B,,none,price tag,jessie j featuring b.o.b,jessie j featuring b.o.b,2011,6125.0,https://genius.com/Jessie-j-price-tag-lyrics,/Jessie-j-price-tag-lyrics,Price Tag by Jessie J (Ft. B.o.B),Jessie J,681693.0,,12.0,complete,0.6923076923076923,False,False,False
2011-04-30,25,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,24.0,11,21,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,,none,coming home,diddy - dirty money featuring skylar grey,diddy - dirty money featuring skylar grey,2011,2338.0,https://genius.com/Diddy-dirty-money-coming-home-lyrics,/Diddy-dirty-money-coming-home-lyrics,Coming Home by Diddy – Dirty Money (Ft. Skylar Grey),Diddy – Dirty Money,568345.0,,22.0,complete,0.725,False,True,False
2011-04-30,26,More,Usher,27.0,15,19,More,Usher,,none,more,usher,usher,2011,501917.0,https://genius.com/Usher-more-lyrics,/Usher-more-lyrics,More by USHER,USHER,35264.0,,2.0,complete,1.0,False,False,False
2011-04-30,27,What The Hell,Avril Lavigne,28.0,11,14,What The Hell,Avril Lavigne,,none,what the hell,avril lavigne,avril lavigne,2011,5325.0,https://genius.com/Avril-lavigne-what-the-hell-lyrics,/Avril-lavigne-what-the-hell-lyrics,What the Hell by Avril Lavigne,Avril Lavigne,117805.0,,10.0,complete,1.0,False,False,False
2011-04-30,28,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,22.0,7,29,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,Drop It To The Floor,other,hey baby,pitbull featuring t-pain,pitbull featuring t-pain,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,29,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,25.0,4,21,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,I'm Lovin' You,other,tonight,enrique iglesias featuring ludacris and dj frank e,enrique iglesias featuring ludacris and dj frank e,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,30,Backseat,New Boyz Featuring The Cataracs & Dev,35.0,30,9,Backseat,New Boyz Featuring The Cataracs & Dev,,none,backseat,new boyz featuring the cataracs and dev,new boyz featuring the cataracs and dev,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,31,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,42.0,31,24,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,,none,don't you wanna stay,jason aldean with kelly clarkson,jason aldean with kelly clarkson,2011,198596.0,https://genius.com/Jason-aldean-dont-you-wanna-stay-lyrics,/Jason-aldean-dont-you-wanna-stay-lyrics,Don't You Wanna Stay by Jason Aldean (Ft. Kelly Clarkson),Jason Aldean,21341.0,,4.0,complete,0.7529411764705882,False,False,False
2011-04-30,32,Pretty Girl Rock,Keri Hilson,30.0,24,21,Pretty Girl Rock,Keri Hilson,,none,pretty girl rock,keri hilson,keri hilson,2011,2176.0,https://genius.com/Keri-hilson-pretty-girl-rock-lyrics,/Keri-hilson-pretty-girl-rock-lyrics,Pretty Girl Rock by Keri Hilson,Keri Hilson,128385.0,,6.0,complete,1.0,False,False,False
2011-04-30,33,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,32.0,9,18,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,,none,6 foot 7 foot,lil wayne featuring cory gunz,lil wayne featuring cory gunz,2011,2635.0,https://genius.com/Lil-wayne-6-foot-7-foot-lyrics,/Lil-wayne-6-foot-7-foot-lyrics,6 Foot 7 Foot by Lil Wayne (Ft. Cory Gunz),Lil Wayne,2292749.0,,83.0,complete,0.696969696969697,False,False,False
2011-04-30,34,Colder Weather,Zac Brown Band,29.0,29,13,Colder Weather,Zac Brown Band,,none,colder weather,zac brown band,zac brown band,2011,332375.0,https://genius.com/Zac-brown-band-colder-weather-lyrics,/Zac-brown-band-colder-weather-lyrics,Colder Weather by Zac Brown Band,Zac Brown Band,241738.0,,8.0,complete,1.0,False,False,False
2011-04-30,35,Just The Way You Are,Bruno Mars,34.0,1,39,Just The Way You Are,Bruno Mars,,none,just the way you are,bruno mars,bruno mars,2011,724006.0,https://genius.com/Bruno-mars-just-the-way-you-are-lyrics,/Bruno-mars-just-the-way-you-are-lyrics,Just the Way You Are by Bruno Mars,Bruno Mars,1087235.0,,7.0,complete,1.0,False,False,False
2011-04-30,36,For The First Time,The Script,39.0,36,16,For The First Time,The Script,,none,for the first time,the script,script,2011,113252.0,https://genius.com/The-script-for-the-first-time-lyrics,/The-script-for-the-first-time-lyrics,For the First Time by The Script,The Script,163421.0,,7.0,complete,1.0,False,False,False
2011-04-30,37,Who Says,Selena Gomez & The Scene,31.0,24,5,Who Says,Selena Gomez & The Scene,,none,who says,selena gomez and the scene,selena gomez and the scene,2011,92787.0,https://genius.com/Selena-gomez-and-the-scene-who-says-lyrics,/Selena-gomez-and-the-scene-who-says-lyrics,Who Says by Selena Gomez & The Scene,Selena Gomez & The Scene,239513.0,,5.0,complete,0.9393939393939394,False,False,False
2011-04-30,38,Old Alabama,Brad Paisley Featuring Alabama,95.0,38,2,Old Alabama,Brad Paisley Featuring Alabama,,none,old alabama,brad paisley featuring alabama,brad paisley featuring alabama,2011,198355.0,https://genius.com/Brad-paisley-old-alabama-lyrics,/Brad-paisley-old-alabama-lyrics,Old Alabama by Brad Paisley (Ft. Alabama),Brad Paisley,,,2.0,complete,0.7272727272727273,False,False,False
2011-04-30,39,Jar Of Hearts,Christina Perri,33.0,17,29,Jar Of Hearts,Christina Perri,,none,jar of hearts,christina perri,christina perri,2011,56156.0,https://genius.com/Christina-perri-jar-of-hearts-lyrics,/Christina-perri-jar-of-hearts-lyrics,Jar of Hearts by Christina Perri,Christina Perri,354682.0,,5.0,complete,1.0,False,False,False
2011-04-30,40,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,41.0,40,8,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,,none,bow chicka wow wow,mike posner featuring lil wayne,mike posner featuring lil wayne,2011,4945.0,https://genius.com/Mike-posner-bow-chicka-wow-wow-remix-lyrics,/Mike-posner-bow-chicka-wow-wow-remix-lyrics,Bow Chicka Wow Wow (Remix) by Mike Posner (Ft. Lil Wayne),Mike Posner,39877.0,,2.0,complete,0.6976744186046512,False,True,False
2011-04-30,41,A Little Bit Stronger,Sara Evans,38.0,38,16,A Little Bit Stronger,Sara Evans,,none,a little bit stronger,sara evans,sara evans,2011,701327.0,https://genius.com/Sara-evans-a-little-bit-stronger-lyrics,/Sara-evans-a-little-bit-stronger-lyrics,A Little Bit Stronger by Sara Evans,Sara Evans,13165.0,,2.0,complete,1.0,False,False,False
2011-04-30,42,Raise Your Glass,P!nk,37.0,1,28,Raise Your Glass,P!nk,,none,raise your glass,p!nk,p!nk,2011,195265.0,https://genius.com/P-nk-raise-your-glass-lyrics,/P-nk-raise-your-glass-lyrics,Raise Your Glass by P!nk,P!nk,115388.0,,7.0,complete,1.0,False,False,False
2011-04-30,43,Are You Gonna Kiss Me Or Not,Thompson Square,36.0,32,18,Are You Gonna Kiss Me Or Not,Thompson Square,,none,are you gonna kiss me or not,thompson square,thompson square,2011,2107518.0,https://genius.com/Thompson-square-are-you-gonna-kiss-me-or-not-lyrics,/Thompson-square-are-you-gonna-kiss-me-or-not-lyrics,Are You Gonna Kiss Me or Not by Thompson Square,Thompson Square,8196.0,,1.0,complete,1.0,False,False,False
2011-04-30,44,Dynamite,Taio Cruz,43.0,2,46,Dynamite,Taio Cruz,,none,dynamite,taio cruz,taio cruz,2011,5807.0,https://genius.com/Taio-cruz-dynamite-lyrics,/Taio-cruz-dynamite-lyrics,Dynamite by Taio Cruz,Taio Cruz,448046.0,,3.0,complete,1.0,False,True,False
2011-04-30,45,Heart Like Mine,Miranda Lambert,44.0,44,10,Heart Like Mine,Miranda Lambert,,none,heart like mine,miranda lambert,miranda lambert,2011,195425.0,https://genius.com/Miranda-lambert-heart-like-mine-lyrics,/Miranda-lambert-heart-like-mine-lyrics,Heart Like Mine by Miranda Lambert,Miranda Lambert,,,3.0,complete,1.0,False,True,False
2011-04-30,46,I Won't Let Go,Rascal Flatts,49.0,46,12,I Won't Let Go,Rascal Flatts,,none,i won't let go,rascal flatts,rascal flatts,2011,332543.0,https://genius.com/Rascal-flatts-i-wont-let-go-lyrics,/Rascal-flatts-i-wont-let-go-lyrics,I Won't Let Go by Rascal Flatts,Rascal Flatts,22014.0,,0.0,complete,0.9818181818181818,False,False,False
2011-04-30,47,Honey Bee,Blake Shelton,13.0,13,2,Honey Bee,Blake Shelton,,none,honey bee,blake shelton,blake shelton,2011,185882.0,https://genius.com/Blake-shelton-honey-bee-lyrics,/Blake-shelton-honey-bee-lyrics,Honey Bee by Blake Shelton,Blake Shelton,22805.0,,2.0,complete,1.0,False,False,False
2011-04-30,48,Stereo Love,Edward Maya & Vika Jigulina,45.0,16,28,Stereo Love,Edward Maya & Vika Jigulina,,none,stereo love,edward maya and vika jigulina,edward maya and vika jigulina,2011,1198.0,https://genius.com/Edward-maya-and-vika-jigulina-stereo-love-lyrics,/Edward-maya-and-vika-jigulina-stereo-love-lyrics,Stereo Love by Edward Maya & Vika Jigulina,Edward Maya,218111.0,,4.0,complete,0.71875,False,True,False
2011-04-30,49,Did It On'em,Nicki Minaj,50.0,49,7,Did It On'em,Nicki Minaj,,none,did it on'em,nicki minaj,nicki minaj,2011,2039.0,https://genius.com/Nicki-minaj-did-it-onem-lyrics,/Nicki-minaj-did-it-onem-lyrics,Did It On'em by Nicki Minaj,Nicki Minaj,1001375.0,,21.0,complete,0.9787234042553191,False,False,False
2011-04-30,50,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,47.0,13,32,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,,none,no hands,waka flocka flame featuring roscoe dash and wale,waka flocka flame featuring roscoe dash and wale,2011,1051.0,https://genius.com/Waka-flocka-flame-no-hands-lyrics,/Waka-flocka-flame-no-hands-lyrics,No Hands by Waka Flocka Flame (Ft. Roscoe Dash & Wale),Waka Flocka Flame,654321.0,,19.0,complete,0.6265060240963856,False,False,False
2011-04-30,51,Mean,Taylor Swift,48.0,11,5,Mean,Taylor Swift,,none,mean,taylor swift,taylor swift,2011,132654.0,https://genius.com/Taylor-swift-mean-lyrics,/Taylor-swift-mean-lyrics,Mean by Taylor Swift,Taylor Swift,481425.0,,12.0,complete,1.0,False,False,False
2011-04-30,52,This,Darius Rucker,51.0,51,16,This,Darius Rucker,,none,this,darius rucker,darius rucker,2011,193927.0,https://genius.com/Darius-rucker-this-lyrics,/Darius-rucker-this-lyrics,This by Darius Rucker,Darius Rucker,19131.0,,3.0,complete,1.0,False,False,False
2011-04-30,53,What Do You Want,Jerrod Niemann,53.0,52,17,What Do You Want,Jerrod Niemann,,none,what do you want,jerrod niemann,jerrod niemann,2011,253654.0,https://genius.com/Jerrod-niemann-what-do-you-want-lyrics,/Jerrod-niemann-what-do-you-want-lyrics,What Do You Want by Jerrod Niemann,Jerrod Niemann,,,1.0,complete,1.0,False,False,False
2011-04-30,54,You Lie,The Band Perry,52.0,52,7,You Lie,The Band Perry,,none,you lie,the band perry,band perry,2011,425868.0,https://genius.com/The-band-perry-you-lie-lyrics,/The-band-perry-you-lie-lyrics,You Lie by The Band Perry,The Band Perry,7444.0,,1.0,complete,1.0,False,False,False
2011-04-30,55,Motivation,Kelly Rowland Featuring Lil Wayne,0.0,55,1,Motivation,Kelly Rowland Featuring Lil Wayne,,none,motivation,kelly rowland featuring lil wayne,kelly rowland featuring lil wayne,2011,5026.0,https://genius.com/Kelly-rowland-motivation-lyrics,/Kelly-rowland-motivation-lyrics,Motivation by Kelly Rowland (Ft. Lil Wayne),Kelly Rowland,207500.0,,3.0,complete,0.7058823529411765,False,False,False
2011-04-30,56,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,66.0,56,4,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,none,party rock anthem,lmfao featuring lauren bennett and goonrock,lmfao featuring lauren bennett and goonrock,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,57,Rocketeer,Far*East Movement Featuring Ryan Tedder,54.0,7,20,Rocketeer,Far*East Movement Featuring Ryan Tedder,,none,rocketeer,far*east movement featuring ryan tedder,far*east movement featuring ryan tedder,2011,3743.0,https://genius.com/Far-east-movement-rocketeer-lyrics,/Far-east-movement-rocketeer-lyrics,Rocketeer by Far East Movement (Ft. Ryan Tedder),Far East Movement,103090.0,,6.0,complete,0.7105263157894737,False,True,False
2011-04-30,58,Sure Thing,Miguel,63.0,58,6,Sure Thing,Miguel,,none,sure thing,miguel,miguel,2011,5611.0,https://genius.com/Miguel-sure-thing-lyrics,/Miguel-sure-thing-lyrics,Sure Thing by Miguel,Miguel,975086.0,,14.0,complete,1.0,False,False,False
2011-04-30,59,Without You,Keith Urban,56.0,56,6,Without You,Keith Urban,,none,without you,keith urban,keith urban,2011,195867.0,https://genius.com/Keith-urban-without-you-lyrics,/Keith-urban-without-you-lyrics,Without You by Keith Urban,Keith Urban,,,0.0,complete,1.0,False,False,False
2011-04-30,60,Racks,YC Featuring Future,70.0,60,3,Racks,YC Featuring Future,,none,racks,yc featuring future,yc featuring future,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,61,Live A Little,Kenny Chesney,61.0,61,6,Live A Little,Kenny Chesney,,none,live a little,kenny chesney,kenny chesney,2011,195612.0,https://genius.com/Kenny-chesney-live-a-little-lyrics,/Kenny-chesney-live-a-little-lyrics,Live a Little by Kenny Chesney,Kenny Chesney,,,1.0,complete,1.0,False,False,False
2011-04-30,62,Red Nation,Game Featuring Lil Wayne,0.0,62,1,Red Nation,Game Featuring Lil Wayne,,none,red nation,game featuring lil wayne,game featuring lil wayne,2011,,,,,,,,,,0.0,False,False,False
2011-04-30,63,Tomorrow,Chris Young,67.0,63,6,Tomorrow,Chris Young,,none,tomorrow,chris young,chris young,2011,278064.0,https://genius.com/Chris-young-tomorrow-lyrics,/Chris-young-tomorrow-lyrics,Tomorrow by Chris Young,Chris Young,64616.0,,6.0,complete,1.0,False,False,False
2011-04-30,64,The Cave,Mumford & Sons,64.0,27,11,The Cave,Mumford & Sons,,none,the cave,mumford and sons,mumford and sons,2011,2511.0,https://genius.com/Mumford-and-sons-the-cave-lyrics,/Mumford-and-sons-the-cave-lyrics,The Cave by Mumford & Sons,Mumford & Sons,497972.0,,17.0,complete,0.9130434782608695,False,False,False
